x(nm),y(nm),z(nm),clusters,LocType
4.0848000488281250e+03,3.8612980957031250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.8986679687500000e+03,3.7867114257812500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
3.7654396972656250e+03,4.2341171875000000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1001093750000000e+03,1.4544544677734375e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
6.1580878906250000e+03,3.6999594726562500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.2121347656250000e+03,4.1736303710937500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1437319335937500e+03,1.4444826660156250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0282614746093750e+03,2.0031818847656250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.1362299804687500e+03,3.7117497558593750e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
6.4172309570312500e+03,3.5006862792968750e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.3118544921875000e+03,4.2379589843750000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
3.7774338378906250e+03,4.2025742187500000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1292299804687500e+03,1.4480814208984375e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0151542968750000e+03,1.9694250488281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1676416015625000e+03,1.4566541748046875e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0767321777343750e+03,3.8966391601562500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.3385209960937500e+03,4.1765615234375000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.2279355468750000e+03,3.7557143554687500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
3.7938164062500000e+03,4.2112158203125000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.3243090820312500e+03,4.2387714843750000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1836035156250000e+03,1.4377243652343750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0216608886718750e+03,1.8966210937500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2774414062500000e+03,2.7375683593750000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.3076298828125000e+03,3.2293339843750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2734663085937500e+03,3.7233654785156250e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
6.2712490234375000e+03,3.7492036132812500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
5.0163764648437500e+03,3.5305109863281250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.3546738281250000e+03,3.8508156738281250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.3267958984375000e+03,4.2214042968750000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.1002939453125000e+03,3.8780747070312500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1587714843750000e+03,1.4700462646484375e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
6.2623334960937500e+03,3.7393730468750000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
6.0424301757812500e+03,3.6762944335937500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
5.0451552734375000e+03,3.4885722656250000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.0883645019531250e+03,3.8715107421875000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.3602329101562500e+03,3.8383991699218750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.2745195312500000e+03,3.9736950683593750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.1075307617187500e+03,3.8577529296875000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.0743164062500000e+03,3.8786362304687500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.2023994140625000e+03,3.7374907226562500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.0161330566406250e+03,1.8756347656250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1937021484375000e+03,1.4217385253906250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.0125395507812500e+03,3.4903583984375000e+03,0.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00
3.7056096191406250e+03,1.5954689941406250e+03,0.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00
3.5857163085937500e+03,2.8558947753906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0983828125000000e+03,3.6734218750000000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
5.1796152343750000e+03,1.4663675537109375e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.2117827148437500e+03,4.0150375976562500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.0639140625000000e+03,3.8849228515625000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.2992968750000000e+03,3.7585944824218750e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
3.5915515136718750e+03,2.9464128417968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0948969726562500e+03,3.9050461425781250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
3.8680920410156250e+03,4.2161489257812500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.2463701171875000e+03,3.7806953125000000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
6.0108408203125000e+03,3.7367993164062500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.0383583984375000e+03,3.8773918457031250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1841743164062500e+03,1.4508817138671875e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
3.8529458007812500e+03,2.1793015136718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0254619140625000e+03,2.1927531738281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.8020454101562500e+03,3.8377724609375000e+03,0.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00
6.0929399414062500e+03,3.6614887695312500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.0347392578125000e+03,3.8198757324218750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.0634060058593750e+03,3.8930141601562500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.0738674316406250e+03,3.1594523925781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.8338439941406250e+03,3.7986464843750000e+03,0.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00
5.1781396484375000e+03,1.4544898681640625e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0616557617187500e+03,2.1863442382812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2049780273437500e+03,1.4292667236328125e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0161052246093750e+03,2.1879294433593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9642690429687500e+03,3.7768806152343750e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
3.8117958984375000e+03,3.3706833496093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0705839843750000e+03,3.1352028808593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3042241210937500e+03,3.9907075195312500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.8718066406250000e+03,3.5375053710937500e+03,0.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00
3.8362250976562500e+03,3.8081269531250000e+03,0.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00
5.1848901367187500e+03,1.4449191894531250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0288691406250000e+03,2.1817180175781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.9161342773437500e+03,2.7357163085937500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0852890625000000e+03,3.1287216796875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0531669921875000e+03,2.1693217773437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1903637695312500e+03,1.4185905761718750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
3.9326618652343750e+03,2.7772495117187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8823598632812500e+03,3.5031330566406250e+03,0.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00
3.8975200195312500e+03,3.7352446289062500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.3198432617187500e+03,3.9702937011718750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
3.8897761230468750e+03,3.7901381835937500e+03,0.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00
4.0408764648437500e+03,2.1930244140625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6163413085937500e+03,2.9029589843750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1625122070312500e+03,1.4535014648437500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
6.0001264648437500e+03,3.7451987304687500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.0715102539062500e+03,3.8713623046875000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.3872373046875000e+03,2.3316196289062500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
3.9240024414062500e+03,2.7536542968750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8305122070312500e+03,3.4770046386718750e+03,0.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00
6.0780019531250000e+03,3.6429157714843750e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
3.6456923828125000e+03,2.8998757324218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2108911132812500e+03,3.9378452148437500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.0221633300781250e+03,2.2262934570312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3704990234375000e+03,2.3331032714843750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
3.6200187988281250e+03,2.8246511230468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9828813476562500e+03,3.7459648437500000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.0337824707031250e+03,2.1929968261718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3819667968750000e+03,2.3591018066406250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.8086738281250000e+03,3.8398520507812500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.0099291992187500e+03,3.7090991210937500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
3.6341381835937500e+03,2.8784914550781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3005122070312500e+03,3.2227951660156250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2521708984375000e+03,3.9865605468750000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1832954101562500e+03,1.4507924804687500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0268142089843750e+03,2.1952075195312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3013530273437500e+03,2.3727937011718750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.2786943359375000e+03,3.1905478515625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6805434570312500e+03,3.0204785156250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7871450195312500e+03,3.8248664550781250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.0459716796875000e+03,3.7075458984375000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
3.6954067382812500e+03,3.0353845214843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3682939453125000e+03,2.8011347656250000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.9312172851562500e+03,3.6836943359375000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
5.1684321289062500e+03,1.4695242919921875e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0202277832031250e+03,2.1777712402343750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3192163085937500e+03,2.3343620605468750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
6.4065200195312500e+03,4.1398540039062500e+03,0.0000000000000000e+00,5.0000000000000000e+00,1.0000000000000000e+00
4.0590205078125000e+03,2.1901730957031250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2880683593750000e+03,2.4164650878906250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.9771352539062500e+03,3.7464306640625000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
5.1789526367187500e+03,1.4518609619140625e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.1072490234375000e+03,3.8777160644531250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.3566274414062500e+03,2.8259492187500000e+03,0.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00
6.0858759765625000e+03,3.6747126464843750e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.2017446289062500e+03,3.2541254882812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.9407255859375000e+03,2.0201629638671875e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.7955600585937500e+03,2.3998381347656250e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
5.3740434570312500e+03,2.2736547851562500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0687580566406250e+03,3.8792126464843750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
3.7221911621093750e+03,2.9974650878906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0760986328125000e+03,3.6535258789062500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
5.2661645507812500e+03,3.9841044921875000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.0666591796875000e+03,2.1965512695312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1802675781250000e+03,1.4484718017578125e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
3.8903786621093750e+03,2.0132999267578125e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3754711914062500e+03,2.3079306640625000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.1682465820312500e+03,1.4619562988281250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
3.9985068359375000e+03,2.1447827148437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0215991210937500e+03,3.7058205566406250e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
3.7273164062500000e+03,3.0563061523437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2811728515625000e+03,3.2203979492187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3032792968750000e+03,2.2282382812500000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.7917685546875000e+03,3.8680629882812500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.3688315429687500e+03,2.2483979492187500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
3.9366787109375000e+03,2.0458551025390625e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0781398925781250e+03,3.8678684082031250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1294135742187500e+03,1.4964395751953125e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.9690942382812500e+03,3.7598906250000000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
3.9429877929687500e+03,2.0785422363281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3693378906250000e+03,2.2560100097656250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0942727050781250e+03,3.8719340820312500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1748715820312500e+03,1.4733087158203125e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.0759931640625000e+03,3.9558273925781250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.9883193359375000e+03,3.7475043945312500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.3468828125000000e+03,3.2061259765625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.0495493164062500e+03,3.9831191406250000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.2321396484375000e+03,1.4185727539062500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.3694492187500000e+03,2.3533251953125000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0343581542968750e+03,2.1851342773437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6147778320312500e+03,2.9384382324218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2164340820312500e+03,1.4304912109375000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.1392158203125000e+03,3.9843195800781250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1401699218750000e+03,4.0126152343750000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.0340622558593750e+03,2.1949934082031250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5275390625000000e+03,2.7617758789062500e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
6.0849335937500000e+03,3.6412236328125000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
6.0817089843750000e+03,3.6470234375000000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
5.0416665039062500e+03,3.9791083984375000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.2289609375000000e+03,1.4155288085937500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0098288574218750e+03,2.2021682128906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.9228388671875000e+03,2.4040793457031250e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
5.3572104492187500e+03,2.3707109375000000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.3457631835937500e+03,3.1723122558593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0609960937500000e+03,3.6742390136718750e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
5.2371328125000000e+03,3.9993430175781250e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1871606445312500e+03,1.4394946289062500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.0394892578125000e+03,2.1923742675781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3140346679687500e+03,2.3756518554687500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.9351689453125000e+03,2.4004111328125000e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
4.3400976562500000e+03,3.1438190917968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2702924804687500e+03,3.3402329101562500e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
4.0201186523437500e+03,2.1927094726562500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2310200195312500e+03,2.3948144531250000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.7871411132812500e+03,3.9639018554687500e+03,0.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00
5.2698266601562500e+03,3.9889438476562500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.0162954101562500e+03,2.3985812988281250e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
5.1770146484375000e+03,1.4725535888671875e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
6.0875249023437500e+03,3.6462031250000000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
5.1721191406250000e+03,1.4884000244140625e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
3.7299189453125000e+03,2.2961828613281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4017861328125000e+03,2.2823361816406250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.1136079101562500e+03,3.7712116699218750e+03,0.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00
3.9087062988281250e+03,3.1898522949218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3221147460937500e+03,3.2278823242187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0380478515625000e+03,3.8771464843750000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.0370927734375000e+03,3.8922927246093750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.1190273437500000e+03,3.6573981933593750e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
6.3659135742187500e+03,3.5141174316406250e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
6.1057431640625000e+03,3.6517294921875000e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
3.9407221679687500e+03,3.2148444824218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0330798339843750e+03,3.8927890625000000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.3774682617187500e+03,2.2983735351562500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.2013784179687500e+03,1.5650914306640625e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.9546572265625000e+03,3.8945690917968750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1903310546875000e+03,1.5521654052734375e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.3628540039062500e+03,2.3321000976562500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
3.9868908691406250e+03,3.1616120605468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.0119843750000000e+03,3.8579204101562500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
6.0940703125000000e+03,3.6443862304687500e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.6426918945312500e+03,3.6545058593750000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.0049121093750000e+03,3.8554069824218750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.2418291015625000e+03,4.0037143554687500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.6001210937500000e+03,3.6810634765625000e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1800200195312500e+03,4.0465434570312500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.1908891601562500e+03,1.4514018554687500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.3820463867187500e+03,2.3530461425781250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.1038754882812500e+03,3.8414440917968750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
3.9083168945312500e+03,3.1902556152343750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0541318359375000e+03,3.7582419433593750e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
4.6083588867187500e+03,3.6253308105468750e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
4.0907097167968750e+03,2.2056364746093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1639062500000000e+03,1.4548525390625000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.4255703125000000e+03,2.3782585449218750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.5208818359375000e+03,2.6974343261718750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.2052456054687500e+03,1.4053538818359375e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.3823549804687500e+03,2.3634377441406250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
6.0965566406250000e+03,3.7290412597656250e+03,0.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00
