x(nm),y(nm),z(nm),clusters,LocType
3.5974826660156250e+03,3.4287558593750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4584746093750000e+03,2.9509560546875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4293076171875000e+03,2.9823603515625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.6749892578125000e+03,2.9752905273437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.6987812500000000e+03,3.2878342285156250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7481411132812500e+03,3.1008159179687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3644370117187500e+03,3.5600319824218750e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
6.3545283203125000e+03,1.5328833007812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3041547851562500e+03,1.5326496582031250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7267968750000000e+03,3.2447937011718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.4152182617187500e+03,1.4811413574218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2702983398437500e+03,2.0975832519531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.0907407226562500e+03,2.8615029296875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1849614257812500e+03,2.1454594726562500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1063945312500000e+03,3.1375039062500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1771054687500000e+03,2.1251450195312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.1054184570312500e+03,3.4929594726562500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
6.1980527343750000e+03,3.4801884765625000e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.0109892578125000e+03,2.9164294433593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
5.9230849609375000e+03,3.4060268554687500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
4.2801083984375000e+03,2.9541337890625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.8433161621093750e+03,2.9667700195312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.8139445800781250e+03,2.9698295898437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2812998046875000e+03,3.0122021484375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.9966064453125000e+03,2.9620949707031250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0833505859375000e+03,1.5807103271484375e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8137333984375000e+03,2.0431699218750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3575625000000000e+03,3.2770534667968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.7242758789062500e+03,3.2903442382812500e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
5.7443437500000000e+03,3.2800932617187500e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
4.2068906250000000e+03,3.7561169433593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.4191337890625000e+03,3.6296176757812500e+03,0.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00
4.1524912109375000e+03,2.1037185058593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2559604492187500e+03,2.3824958496093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4649033203125000e+03,2.9401721191406250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4666533203125000e+03,2.9400830078125000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5180607910156250e+03,2.2373105468750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4107534179687500e+03,2.5276318359375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
4.4507900390625000e+03,2.9670397949218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4069038085937500e+03,2.5026918945312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4126152343750000e+03,3.6005817871093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4519018554687500e+03,2.9348425292968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5118813476562500e+03,4.2565966796875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7274482421875000e+03,3.0775473632812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6293393554687500e+03,3.4124416503906250e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
6.1387900390625000e+03,4.0435131835937500e+03,0.0000000000000000e+00,3.0000000000000000e+00,1.0000000000000000e+00
5.6429589843750000e+03,3.3497021484375000e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
4.2424863281250000e+03,3.6955910644531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1308242187500000e+03,3.5074245605468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
4.0401774902343750e+03,3.4208076171875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2328803710937500e+03,3.6505637207031250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.6973007812500000e+03,3.0531896972656250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0395588378906250e+03,3.4363784179687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2366640625000000e+03,3.6552680664062500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5130131835937500e+03,2.8160971679687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6048583984375000e+03,2.7655332031250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5892978515625000e+03,2.7486335449218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5517414550781250e+03,2.7363757324218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6154582519531250e+03,2.7690007324218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5508598632812500e+03,2.7915061035156250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.0749296875000000e+03,3.0843833007812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6596909179687500e+03,2.2861376953125000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.8494812011718750e+03,3.3520576171875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2805561523437500e+03,3.6886169433593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2458818359375000e+03,3.7061020507812500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8328730468750000e+03,2.5595722656250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7510756835937500e+03,2.5120249023437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2213793945312500e+03,3.7216987304687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8639882812500000e+03,2.5350371093750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8185166015625000e+03,2.4439523925781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7874609375000000e+03,2.4958786621093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3405947265625000e+03,3.0074943847656250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7479111328125000e+03,2.5449392089843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.4049565429687500e+03,2.8642402343750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7573330078125000e+03,2.4930458984375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7897705078125000e+03,2.4973195800781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7567739257812500e+03,2.4936152343750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7740122070312500e+03,2.4736691894531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6032795410156250e+03,3.4814387207031250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3683325195312500e+03,1.9692318115234375e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
4.2280507812500000e+03,2.9795937500000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5516560058593750e+03,3.5085925292968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3992958984375000e+03,1.9875064697265625e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
5.1916777343750000e+03,2.1972507324218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5411406250000000e+03,2.6684611816406250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2269116210937500e+03,2.2361328125000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.6260776367187500e+03,2.3694157714843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2415258789062500e+03,3.6730000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3596230468750000e+03,2.9220485839843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4833642578125000e+03,1.8591420898437500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.9282456054687500e+03,4.0464970703125000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9601606445312500e+03,2.0227763671875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4594145507812500e+03,1.8555692138671875e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9383232421875000e+03,2.0230231933593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4941616210937500e+03,1.8416140136718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4527626953125000e+03,1.9350080566406250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4511440429687500e+03,1.8931257324218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4021655273437500e+03,1.8474567871093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4588159179687500e+03,1.8471475830078125e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9602597656250000e+03,3.4000422363281250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.9849130859375000e+03,3.3524291992187500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
3.5297131347656250e+03,2.3633886718750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5204489746093750e+03,2.3886015625000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1940532226562500e+03,2.1439462890625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.6754106445312500e+03,3.2814880371093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1118872070312500e+03,3.1231767578125000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0003117675781250e+03,3.2884758300781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5747167968750000e+03,2.0711823730468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3976313476562500e+03,1.9626291503906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
3.6287358398437500e+03,2.7801892089843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5852512207031250e+03,2.7885451660156250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.9561625976562500e+03,2.0985964355468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6766660156250000e+03,3.3522221679687500e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
3.5117377929687500e+03,2.7951875000000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6818706054687500e+03,3.3676743164062500e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
4.9695312500000000e+03,2.0955104980468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.5496821289062500e+03,2.7773337402343750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2825541992187500e+03,1.5638303222656250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6613623046875000e+03,3.3955124511718750e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
5.0598955078125000e+03,3.0428234863281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.0415053710937500e+03,3.0405371093750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6438867187500000e+03,3.3286208496093750e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
3.9143229980468750e+03,4.0245048828125000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.6448208007812500e+03,3.3420566406250000e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
3.8655878906250000e+03,3.3061088867187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.7014975585937500e+03,3.3582290039062500e+03,0.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
3.7855734863281250e+03,3.4034111328125000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.4096323242187500e+03,1.5601884765625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1025771484375000e+03,3.1631477050781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.0657841796875000e+03,3.1192651367187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.7081779785156250e+03,2.8234138183593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2339716796875000e+03,3.1437675781250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1854272460937500e+03,3.1616477050781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9249077148437500e+03,3.2754711914062500e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.9147158203125000e+03,3.3088557128906250e+03,0.0000000000000000e+00,2.0000000000000000e+00,1.0000000000000000e+00
5.9055043945312500e+03,1.9915924072265625e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.9412641601562500e+03,2.0210428466796875e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2843393554687500e+03,3.9045292968750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.7603662109375000e+03,3.1247197265625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2548027343750000e+03,2.4914340820312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5650244140625000e+03,2.2873088378906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3208803710937500e+03,2.0823349609375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1889936523437500e+03,3.1399282226562500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.8844296875000000e+03,2.0257998046875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.8619099121093750e+03,3.1663586425781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2635986328125000e+03,1.6604681396484375e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2634736328125000e+03,1.7038143310546875e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0066940917968750e+03,3.2913479003906250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1301269531250000e+03,2.5168774414062500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3058676757812500e+03,2.4646584472656250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1745390625000000e+03,3.6321904296875000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1552412109375000e+03,3.5933771972656250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3601230468750000e+03,2.9863344726562500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1931459960937500e+03,3.6585908203125000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0687573242187500e+03,1.5473056640625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2533627929687500e+03,2.9888510742187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0787451171875000e+03,1.6213886718750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2530532226562500e+03,3.0229069824218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0875615234375000e+03,1.7496445312500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1130585937500000e+03,2.8362966308593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.9211987304687500e+03,2.1919738769531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1012744140625000e+03,2.7421953125000000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.1936914062500000e+03,2.7940458984375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.7367993164062500e+03,2.7450773925781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.7551298828125000e+03,2.7422546386718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.2902788085937500e+03,1.5623005371093750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.7180275878906250e+03,2.7783107910156250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3877958984375000e+03,3.2699870605468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.7131062011718750e+03,2.7536010742187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8146738281250000e+03,2.0017448730468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
4.7568002929687500e+03,2.4879895019531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0565932617187500e+03,3.1996777343750000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
3.7353713378906250e+03,2.8222329101562500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5354086914062500e+03,2.3374487304687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.5786699218750000e+03,2.3391296386718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3183886718750000e+03,3.8146816406250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.1060327148437500e+03,3.1372502441406250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4146865234375000e+03,1.9949251708984375e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2672841796875000e+03,2.1552663574218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4262998046875000e+03,2.0450550537109375e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.3146840820312500e+03,3.8732468261718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.0726018066406250e+03,3.2258742675781250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4851674804687500e+03,1.9689094238281250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2844829101562500e+03,2.5491535644531250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.2924780273437500e+03,3.7968444824218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8715874023437500e+03,3.0514394531250000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4459794921875000e+03,1.9879835205078125e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3213876953125000e+03,2.5138737792968750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5399892578125000e+03,2.7231835937500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.4110273437500000e+03,1.5059694824218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4197924804687500e+03,1.9773247070312500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3236186523437500e+03,2.5032773437500000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2796606445312500e+03,2.5127092285156250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4306552734375000e+03,1.9598887939453125e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5331928710937500e+03,2.7732312011718750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3191572265625000e+03,2.5157028808593750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2541577148437500e+03,2.5082021484375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8584018554687500e+03,3.0160180664062500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.8053178710937500e+03,3.0223837890625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.1110112304687500e+03,1.5917376708984375e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3009580078125000e+03,2.4789064941406250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
4.5310742187500000e+03,2.7617434082031250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4408930664062500e+03,1.9767456054687500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3091630859375000e+03,2.4783505859375000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3611948242187500e+03,2.0758933105468750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.0893051757812500e+03,1.5768677978515625e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3854794921875000e+03,1.9854471435546875e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.1217031250000000e+03,1.7275272216796875e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4157260742187500e+03,1.9926912841796875e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3954140625000000e+03,1.4964749755859375e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
6.3783002929687500e+03,1.5213063964843750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4338598632812500e+03,2.0046166992187500e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4370112304687500e+03,1.9808382568359375e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.2985307617187500e+03,2.4923059082031250e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.3176113281250000e+03,2.5072119140625000e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
5.4085546875000000e+03,1.9995866699218750e+03,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
